cliente,total_gasto,segmento
olist_usr_20042,389.0,Bronze
olist_usr_58966,389.0,Bronze
olist_usr_81842,389.0,Bronze
olist_usr_52996,389.0,Bronze
olist_usr_16722,389.0,Bronze
olist_usr_71850,389.0,Bronze
olist_usr_37100,389.0,Bronze
olist_usr_58917,389.0,Bronze
olist_usr_89919,389.0,Bronze
olist_usr_68126,389.0,Bronze
olist_usr_21391,389.0,Bronze
olist_usr_21358,389.0,Bronze
olist_usr_27340,389.0,Bronze
olist_usr_53263,389.0,Bronze
olist_usr_35158,389.0,Bronze
olist_usr_32761,389.0,Bronze
olist_usr_19874,389.0,Bronze
olist_usr_81922,389.0,Bronze
olist_usr_13135,389.0,Bronze
olist_usr_46716,389.0,Bronze
olist_usr_46671,389.0,Bronze
olist_usr_46656,389.0,Bronze
olist_usr_58419,389.0,Bronze
olist_usr_58392,389.0,Bronze
olist_usr_16716,389.0,Bronze
olist_usr_16639,389.0,Bronze
olist_usr_43485,389.0,Bronze
olist_usr_32234,389.0,Bronze
olist_usr_32604,389.0,Bronze
olist_usr_80942,389.0,Bronze
olist_usr_19542,389.0,Bronze
olist_usr_30762,389.0,Bronze
olist_usr_73266,389.0,Bronze
olist_usr_81296,389.0,Bronze
olist_usr_29459,389.0,Bronze
olist_usr_40475,389.0,Bronze
olist_usr_66485,389.0,Bronze
olist_usr_23669,389.0,Bronze
olist_usr_23583,389.0,Bronze
olist_usr_48019,389.0,Bronze
olist_usr_89504,389.0,Bronze
olist_usr_53997,389.0,Bronze
olist_usr_93554,389.0,Bronze
olist_usr_42070,389.0,Bronze
olist_usr_57611,389.0,Bronze
olist_usr_74255,389.0,Bronze
olist_usr_41560,389.0,Bronze
olist_usr_92494,389.0,Bronze
olist_usr_54294,389.0,Bronze
olist_usr_54159,389.0,Bronze
olist_usr_57782,389.0,Bronze
olist_usr_32757,389.0,Bronze
olist_usr_32635,389.0,Bronze
olist_usr_95958,389.0,Bronze
olist_usr_80357,389.0,Bronze
olist_usr_22281,389.0,Bronze
olist_usr_14200,389.0,Bronze
olist_usr_33877,389.0,Bronze
olist_usr_48877,389.0,Bronze
olist_usr_48573,389.0,Bronze
olist_usr_88121,389.0,Bronze
olist_usr_54741,389.0,Bronze
olist_usr_54560,389.0,Bronze
olist_usr_94172,389.0,Bronze
olist_usr_36606,389.0,Bronze
olist_usr_56745,389.0,Bronze
olist_usr_19009,389.0,Bronze
olist_usr_57032,389.0,Bronze
olist_usr_79560,389.0,Bronze
olist_usr_79447,389.0,Bronze
olist_usr_12221,389.0,Bronze
olist_usr_12822,389.0,Bronze
olist_usr_93904,389.0,Bronze
olist_usr_87688,389.0,Bronze
olist_usr_65669,389.0,Bronze
olist_usr_88554,389.0,Bronze
olist_usr_33070,389.0,Bronze
olist_usr_94287,389.0,Bronze
olist_usr_95898,389.0,Bronze
olist_usr_28409,389.0,Bronze
olist_usr_28356,389.0,Bronze
olist_usr_55110,389.0,Bronze
olist_usr_30997,389.0,Bronze
olist_usr_25698,389.0,Bronze
olist_usr_25503,389.0,Bronze
olist_usr_76416,389.0,Bronze
olist_usr_14490,389.0,Bronze
olist_usr_38106,389.0,Bronze
olist_usr_65596,389.0,Bronze
olist_usr_65352,389.0,Bronze
olist_usr_64869,389.0,Bronze
olist_usr_22785,389.0,Bronze
olist_usr_64740,389.0,Bronze
olist_usr_63271,389.0,Bronze
olist_usr_10234,389.0,Bronze
olist_usr_38439,389.0,Bronze
olist_usr_10348,389.0,Bronze
olist_usr_38401,382.0,Bronze
olist_usr_34843,382.0,Bronze
olist_usr_34992,382.0,Bronze
olist_usr_93349,382.0,Bronze
olist_usr_10016,382.0,Bronze
olist_usr_28604,382.0,Bronze
olist_usr_22891,382.0,Bronze
olist_usr_11316,382.0,Bronze
olist_usr_11378,382.0,Bronze
olist_usr_22568,382.0,Bronze
olist_usr_64979,382.0,Bronze
olist_usr_43290,382.0,Bronze
olist_usr_86661,382.0,Bronze
olist_usr_49970,382.0,Bronze
olist_usr_69092,382.0,Bronze
olist_usr_94013,382.0,Bronze
olist_usr_20884,382.0,Bronze
olist_usr_29715,382.0,Bronze
olist_usr_89023,382.0,Bronze
olist_usr_39493,382.0,Bronze
olist_usr_41132,382.0,Bronze
olist_usr_75795,382.0,Bronze
olist_usr_75827,382.0,Bronze
olist_usr_56908,382.0,Bronze
olist_usr_86915,382.0,Bronze
olist_usr_53352,382.0,Bronze
olist_usr_16704,382.0,Bronze
olist_usr_32272,382.0,Bronze
olist_usr_63762,382.0,Bronze
olist_usr_37204,382.0,Bronze
olist_usr_85604,382.0,Bronze
olist_usr_89104,382.0,Bronze
olist_usr_33853,382.0,Bronze
olist_usr_48636,382.0,Bronze
olist_usr_73902,382.0,Bronze
olist_usr_33990,382.0,Bronze
olist_usr_34054,382.0,Bronze
olist_usr_76918,382.0,Bronze
olist_usr_25834,382.0,Bronze
olist_usr_29099,382.0,Bronze
olist_usr_43623,382.0,Bronze
olist_usr_53043,382.0,Bronze
olist_usr_31307,382.0,Bronze
olist_usr_80164,382.0,Bronze
olist_usr_25876,382.0,Bronze
olist_usr_46241,382.0,Bronze
olist_usr_76930,382.0,Bronze
olist_usr_27622,382.0,Bronze
olist_usr_24866,382.0,Bronze
olist_usr_33038,382.0,Bronze
olist_usr_40932,382.0,Bronze
olist_usr_40267,382.0,Bronze
olist_usr_73475,382.0,Bronze
olist_usr_33184,382.0,Bronze
olist_usr_33265,382.0,Bronze
olist_usr_94463,382.0,Bronze
olist_usr_94475,382.0,Bronze
olist_usr_94114,382.0,Bronze
olist_usr_45751,382.0,Bronze
olist_usr_51990,382.0,Bronze
olist_usr_54522,382.0,Bronze
olist_usr_57650,382.0,Bronze
olist_usr_88735,382.0,Bronze
olist_usr_49384,382.0,Bronze
olist_usr_74105,382.0,Bronze
olist_usr_74367,382.0,Bronze
olist_usr_91456,382.0,Bronze
olist_usr_46735,382.0,Bronze
olist_usr_97019,382.0,Bronze
olist_usr_17913,382.0,Bronze
olist_usr_58671,382.0,Bronze
olist_usr_72970,382.0,Bronze
olist_usr_73107,382.0,Bronze
olist_usr_94727,382.0,Bronze
olist_usr_94803,382.0,Bronze
olist_usr_86029,382.0,Bronze
olist_usr_44638,382.0,Bronze
olist_usr_54739,382.0,Bronze
olist_usr_51769,382.0,Bronze
olist_usr_57165,382.0,Bronze
olist_usr_39577,382.0,Bronze
olist_usr_39652,382.0,Bronze
olist_usr_83749,382.0,Bronze
olist_usr_72309,382.0,Bronze
olist_usr_27259,382.0,Bronze
olist_usr_27265,382.0,Bronze
olist_usr_96854,382.0,Bronze
olist_usr_74908,382.0,Bronze
olist_usr_57042,382.0,Bronze
olist_usr_57062,382.0,Bronze
olist_usr_54327,382.0,Bronze
olist_usr_54420,382.0,Bronze
olist_usr_51128,382.0,Bronze
olist_usr_19933,382.0,Bronze
olist_usr_47202,382.0,Bronze
olist_usr_88132,382.0,Bronze
olist_usr_12353,382.0,Bronze
olist_usr_61544,382.0,Bronze
olist_usr_44758,382.0,Bronze
olist_usr_30336,382.0,Bronze
olist_usr_44626,382.0,Bronze
olist_usr_17404,382.0,Bronze
olist_usr_36627,382.0,Bronze
olist_usr_82607,382.0,Bronze
olist_usr_82836,382.0,Bronze
olist_usr_16393,382.0,Bronze
olist_usr_11887,382.0,Bronze
olist_usr_66369,382.0,Bronze
olist_usr_87402,382.0,Bronze
olist_usr_67210,382.0,Bronze
olist_usr_21766,382.0,Bronze
olist_usr_50558,382.0,Bronze
olist_usr_25329,382.0,Bronze
olist_usr_76345,382.0,Bronze
olist_usr_92374,382.0,Bronze
olist_usr_63100,382.0,Bronze
olist_usr_10678,382.0,Bronze
olist_usr_62774,382.0,Bronze
olist_usr_36366,382.0,Bronze
olist_usr_86230,382.0,Bronze
olist_usr_86511,382.0,Bronze
olist_usr_99037,382.0,Bronze
olist_usr_99694,382.0,Bronze
olist_usr_99307,382.0,Bronze
olist_usr_99359,382.0,Bronze
olist_usr_90774,382.0,Bronze
olist_usr_71580,382.0,Bronze
olist_usr_71635,382.0,Bronze
olist_usr_31871,382.0,Bronze
olist_usr_84517,382.0,Bronze
olist_usr_15817,382.0,Bronze
olist_usr_23339,382.0,Bronze
olist_usr_23348,382.0,Bronze
olist_usr_71457,382.0,Bronze
olist_usr_53315,379.8,Bronze
olist_usr_62520,379.8,Bronze
olist_usr_64649,379.8,Bronze
olist_usr_70891,379.8,Bronze
olist_usr_15736,379.8,Bronze
olist_usr_31845,379.8,Bronze
olist_usr_37039,379.8,Bronze
olist_usr_39495,379.8,Bronze
olist_usr_40785,379.8,Bronze
olist_usr_86593,379.8,Bronze
olist_usr_23065,379.8,Bronze
olist_usr_51525,379.8,Bronze
olist_usr_80874,379.8,Bronze
olist_usr_19993,379.8,Bronze
olist_usr_72293,379.8,Bronze
olist_usr_70661,379.8,Bronze
olist_usr_70464,379.8,Bronze
olist_usr_34529,379.8,Bronze
olist_usr_39698,379.8,Bronze
olist_usr_56312,379.8,Bronze
olist_usr_15433,379.8,Bronze
olist_usr_15429,379.8,Bronze
olist_usr_67148,379.8,Bronze
olist_usr_22008,379.8,Bronze
olist_usr_96677,379.8,Bronze
olist_usr_96596,379.8,Bronze
olist_usr_44070,379.8,Bronze
olist_usr_52580,379.8,Bronze
olist_usr_52495,379.8,Bronze
olist_usr_17488,379.8,Bronze
olist_usr_78512,379.8,Bronze
olist_usr_23589,379.8,Bronze
olist_usr_44572,379.8,Bronze
olist_usr_66820,379.8,Bronze
olist_usr_16449,379.8,Bronze
olist_usr_61356,379.8,Bronze
olist_usr_21870,379.8,Bronze
olist_usr_72525,379.8,Bronze
olist_usr_13856,379.8,Bronze
olist_usr_89843,379.8,Bronze
olist_usr_13926,379.8,Bronze
olist_usr_19926,379.8,Bronze
olist_usr_85165,379.8,Bronze
olist_usr_85043,379.8,Bronze
olist_usr_54291,379.8,Bronze
olist_usr_57025,379.8,Bronze
olist_usr_33513,379.8,Bronze
olist_usr_49355,379.8,Bronze
olist_usr_88498,379.8,Bronze
olist_usr_88372,379.8,Bronze
olist_usr_19515,379.8,Bronze
olist_usr_19218,379.8,Bronze
olist_usr_83085,379.8,Bronze
olist_usr_79485,379.8,Bronze
olist_usr_54776,379.8,Bronze
olist_usr_15335,379.8,Bronze
olist_usr_31780,379.8,Bronze
olist_usr_50834,379.8,Bronze
olist_usr_94811,379.8,Bronze
olist_usr_23736,379.8,Bronze
olist_usr_30045,379.8,Bronze
olist_usr_12703,379.8,Bronze
olist_usr_14121,379.8,Bronze
olist_usr_24635,379.8,Bronze
olist_usr_18911,379.8,Bronze
olist_usr_34225,379.8,Bronze
olist_usr_97051,379.8,Bronze
olist_usr_66198,379.8,Bronze
olist_usr_44524,379.8,Bronze
olist_usr_44512,379.8,Bronze
olist_usr_82503,379.8,Bronze
olist_usr_34707,379.8,Bronze
olist_usr_59449,379.8,Bronze
olist_usr_91544,379.8,Bronze
olist_usr_33427,379.8,Bronze
olist_usr_20273,379.8,Bronze
olist_usr_78305,379.8,Bronze
olist_usr_20771,379.8,Bronze
olist_usr_28262,379.8,Bronze
olist_usr_59987,379.8,Bronze
olist_usr_59926,379.8,Bronze
olist_usr_89707,379.8,Bronze
olist_usr_12566,379.8,Bronze
olist_usr_21324,379.8,Bronze
olist_usr_67888,379.8,Bronze
olist_usr_27490,379.8,Bronze
olist_usr_27428,379.8,Bronze
olist_usr_37563,379.8,Bronze
olist_usr_79073,379.8,Bronze
olist_usr_68285,379.8,Bronze
olist_usr_85352,379.8,Bronze
olist_usr_36863,379.8,Bronze
olist_usr_89459,379.8,Bronze
olist_usr_89135,379.8,Bronze
olist_usr_38090,379.8,Bronze
olist_usr_77966,379.8,Bronze
olist_usr_54884,379.8,Bronze
olist_usr_52793,379.8,Bronze
olist_usr_52634,379.8,Bronze
olist_usr_16795,379.8,Bronze
olist_usr_97613,379.8,Bronze
olist_usr_97581,379.8,Bronze
olist_usr_43785,379.8,Bronze
olist_usr_22289,379.8,Bronze
olist_usr_65700,379.8,Bronze
olist_usr_97236,379.8,Bronze
olist_usr_29812,379.8,Bronze
olist_usr_47702,379.8,Bronze
olist_usr_47615,379.8,Bronze
olist_usr_89772,379.8,Bronze
olist_usr_13413,379.8,Bronze
olist_usr_78858,379.8,Bronze
olist_usr_26746,379.8,Bronze
olist_usr_85578,379.8,Bronze
olist_usr_50753,379.8,Bronze
olist_usr_50727,379.8,Bronze
olist_usr_76937,379.8,Bronze
olist_usr_68867,379.8,Bronze
olist_usr_76376,379.8,Bronze
olist_usr_47079,379.8,Bronze
olist_usr_59322,379.8,Bronze
olist_usr_59013,379.8,Bronze
olist_usr_71396,379.8,Bronze
olist_usr_91069,379.8,Bronze
olist_usr_41131,379.8,Bronze
olist_usr_26552,379.8,Bronze
olist_usr_42337,379.8,Bronze
olist_usr_37961,379.8,Bronze
olist_usr_38198,379.8,Bronze
olist_usr_28559,379.8,Bronze
olist_usr_33937,379.8,Bronze
olist_usr_74036,379.8,Bronze
olist_usr_85858,379.8,Bronze
olist_usr_25491,379.8,Bronze
olist_usr_93176,379.8,Bronze
olist_usr_53725,379.8,Bronze
olist_usr_87090,379.8,Bronze
olist_usr_86872,379.8,Bronze
olist_usr_50100,379.8,Bronze
olist_usr_50068,379.8,Bronze
olist_usr_87551,379.8,Bronze
olist_usr_98247,379.8,Bronze
olist_usr_92979,379.8,Bronze
olist_usr_89044,379.8,Bronze
olist_usr_35720,379.8,Bronze
olist_usr_35711,379.8,Bronze
olist_usr_45930,379.8,Bronze
olist_usr_20988,379.8,Bronze
olist_usr_20985,379.8,Bronze
olist_usr_37770,379.8,Bronze
olist_usr_60209,379.8,Bronze
olist_usr_46139,379.8,Bronze
olist_usr_81504,379.8,Bronze
olist_usr_41171,379.8,Bronze
olist_usr_86747,379.8,Bronze
olist_usr_18823,379.8,Bronze
olist_usr_22688,379.8,Bronze
olist_usr_23543,379.8,Bronze
olist_usr_98454,379.8,Bronze
olist_usr_43161,379.8,Bronze
olist_usr_80350,379.8,Bronze
olist_usr_10835,379.8,Bronze
olist_usr_69003,379.8,Bronze
olist_usr_34959,379.8,Bronze
olist_usr_83206,379.8,Bronze
olist_usr_83131,379.8,Bronze
olist_usr_46494,379.8,Bronze
olist_usr_46427,379.8,Bronze
olist_usr_69595,379.8,Bronze
olist_usr_69312,379.8,Bronze
olist_usr_93998,379.8,Bronze
olist_usr_81713,379.8,Bronze
olist_usr_82053,368.8,Bronze
olist_usr_54388,319.8,Bronze
olist_usr_99317,299.5,Bronze
olist_usr_99779,299.5,Bronze
olist_usr_86572,299.5,Bronze
olist_usr_99786,299.5,Bronze
olist_usr_99898,299.5,Bronze
olist_usr_99523,299.5,Bronze
olist_usr_98958,299.5,Bronze
olist_usr_38400,299.5,Bronze
olist_usr_23319,299.5,Bronze
olist_usr_80635,299.5,Bronze
olist_usr_80400,299.5,Bronze
olist_usr_40695,299.5,Bronze
olist_usr_40611,299.5,Bronze
olist_usr_58196,299.5,Bronze
olist_usr_69633,299.5,Bronze
olist_usr_61050,299.5,Bronze
olist_usr_93481,299.5,Bronze
olist_usr_28540,299.5,Bronze
olist_usr_18280,299.5,Bronze
olist_usr_69051,299.5,Bronze
olist_usr_46091,299.5,Bronze
olist_usr_14388,299.5,Bronze
olist_usr_85690,299.5,Bronze
olist_usr_83673,299.5,Bronze
olist_usr_40870,299.5,Bronze
olist_usr_94256,299.5,Bronze
olist_usr_57865,299.5,Bronze
olist_usr_73906,299.5,Bronze
olist_usr_14424,299.5,Bronze
olist_usr_55594,299.5,Bronze
olist_usr_60929,299.5,Bronze
olist_usr_68822,299.5,Bronze
olist_usr_45862,299.5,Bronze
olist_usr_25783,299.5,Bronze
olist_usr_79068,299.5,Bronze
olist_usr_33196,299.5,Bronze
olist_usr_73452,299.5,Bronze
olist_usr_73389,299.5,Bronze
olist_usr_13101,299.5,Bronze
olist_usr_20584,299.5,Bronze
olist_usr_37384,299.5,Bronze
olist_usr_12208,299.5,Bronze
olist_usr_45318,299.5,Bronze
olist_usr_24897,299.5,Bronze
olist_usr_50730,299.5,Bronze
olist_usr_88747,299.5,Bronze
olist_usr_45867,299.5,Bronze
olist_usr_74533,299.5,Bronze
olist_usr_74414,299.5,Bronze
olist_usr_86084,299.5,Bronze
olist_usr_85940,299.5,Bronze
olist_usr_18526,299.5,Bronze
olist_usr_72645,299.5,Bronze
olist_usr_39665,299.5,Bronze
olist_usr_59605,299.5,Bronze
olist_usr_69969,299.5,Bronze
olist_usr_92424,299.5,Bronze
olist_usr_13274,299.5,Bronze
olist_usr_57285,299.5,Bronze
olist_usr_57229,299.5,Bronze
olist_usr_36505,299.5,Bronze
olist_usr_49215,299.5,Bronze
olist_usr_94833,299.5,Bronze
olist_usr_96435,299.5,Bronze
olist_usr_30405,299.5,Bronze
olist_usr_95780,299.5,Bronze
olist_usr_21769,299.5,Bronze
olist_usr_29268,299.5,Bronze
olist_usr_13960,299.5,Bronze
olist_usr_72376,299.5,Bronze
olist_usr_72363,299.5,Bronze
olist_usr_70615,299.5,Bronze
olist_usr_70598,299.5,Bronze
olist_usr_25454,299.5,Bronze
olist_usr_25395,299.5,Bronze
olist_usr_57543,299.5,Bronze
olist_usr_74274,299.5,Bronze
olist_usr_50254,299.5,Bronze
olist_usr_50273,299.5,Bronze
olist_usr_61676,299.5,Bronze
olist_usr_67272,299.5,Bronze
olist_usr_44360,299.5,Bronze
olist_usr_34486,299.5,Bronze
olist_usr_72284,299.5,Bronze
olist_usr_45017,299.5,Bronze
olist_usr_51478,299.5,Bronze
olist_usr_85312,299.5,Bronze
olist_usr_84805,299.5,Bronze
olist_usr_77393,299.5,Bronze
olist_usr_34732,299.5,Bronze
olist_usr_82485,299.5,Bronze
olist_usr_49827,299.5,Bronze
olist_usr_11915,299.5,Bronze
olist_usr_14888,299.5,Bronze
olist_usr_74990,299.5,Bronze
olist_usr_74850,299.5,Bronze
olist_usr_28772,299.5,Bronze
olist_usr_75318,299.5,Bronze
olist_usr_87364,299.5,Bronze
olist_usr_34272,299.5,Bronze
olist_usr_34271,299.5,Bronze
olist_usr_87678,299.5,Bronze
olist_usr_70763,299.5,Bronze
olist_usr_91951,299.5,Bronze
olist_usr_33434,299.5,Bronze
olist_usr_47352,299.5,Bronze
olist_usr_40261,299.5,Bronze
olist_usr_97691,299.5,Bronze
olist_usr_49819,299.5,Bronze
olist_usr_52706,299.5,Bronze
olist_usr_54183,299.5,Bronze
olist_usr_22326,299.5,Bronze
olist_usr_42574,299.5,Bronze
olist_usr_42402,299.5,Bronze
olist_usr_84210,299.5,Bronze
olist_usr_90395,299.5,Bronze
olist_usr_58444,299.5,Bronze
olist_usr_89958,299.5,Bronze
olist_usr_84667,299.5,Bronze
olist_usr_84398,299.5,Bronze
olist_usr_47165,299.5,Bronze
olist_usr_41036,299.5,Bronze
olist_usr_42259,299.5,Bronze
olist_usr_43556,299.5,Bronze
olist_usr_65448,299.5,Bronze
olist_usr_38833,299.5,Bronze
olist_usr_16630,299.5,Bronze
olist_usr_56973,299.5,Bronze
olist_usr_36111,299.5,Bronze
olist_usr_49994,299.5,Bronze
olist_usr_39985,299.5,Bronze
olist_usr_98022,299.5,Bronze
olist_usr_43067,299.5,Bronze
olist_usr_42991,299.5,Bronze
olist_usr_42976,299.5,Bronze
olist_usr_98660,299.5,Bronze
olist_usr_63830,299.5,Bronze
olist_usr_70910,299.5,Bronze
olist_usr_84621,299.5,Bronze
olist_usr_30836,299.5,Bronze
olist_usr_58710,299.5,Bronze
olist_usr_32451,286.5,Bronze
olist_usr_42693,286.5,Bronze
olist_usr_99686,286.5,Bronze
olist_usr_11042,286.5,Bronze
olist_usr_98121,286.5,Bronze
olist_usr_63092,286.5,Bronze
olist_usr_62956,286.5,Bronze
olist_usr_49889,286.5,Bronze
olist_usr_87179,286.5,Bronze
olist_usr_87093,286.5,Bronze
olist_usr_81828,286.5,Bronze
olist_usr_17071,286.5,Bronze
olist_usr_26010,286.5,Bronze
olist_usr_70874,286.5,Bronze
olist_usr_84499,286.5,Bronze
olist_usr_58960,286.5,Bronze
olist_usr_90439,286.5,Bronze
olist_usr_58760,286.5,Bronze
olist_usr_71492,286.5,Bronze
olist_usr_20096,286.5,Bronze
olist_usr_31943,286.5,Bronze
olist_usr_47880,286.5,Bronze
olist_usr_58555,286.5,Bronze
olist_usr_90048,286.5,Bronze
olist_usr_77958,286.5,Bronze
olist_usr_77656,286.5,Bronze
olist_usr_55440,286.5,Bronze
olist_usr_15922,286.5,Bronze
olist_usr_41103,286.5,Bronze
olist_usr_32614,286.5,Bronze
olist_usr_65344,286.5,Bronze
olist_usr_38848,286.5,Bronze
olist_usr_82089,286.5,Bronze
olist_usr_31185,286.5,Bronze
olist_usr_35286,286.5,Bronze
olist_usr_61940,286.5,Bronze
olist_usr_65162,286.5,Bronze
olist_usr_34318,286.5,Bronze
olist_usr_34160,286.5,Bronze
olist_usr_28884,286.5,Bronze
olist_usr_82370,286.5,Bronze
olist_usr_82367,286.5,Bronze
olist_usr_87613,286.5,Bronze
olist_usr_85145,286.5,Bronze
olist_usr_85018,286.5,Bronze
olist_usr_46918,286.5,Bronze
olist_usr_70662,286.5,Bronze
olist_usr_33382,286.5,Bronze
olist_usr_47455,286.5,Bronze
olist_usr_29843,286.5,Bronze
olist_usr_49651,286.5,Bronze
olist_usr_49602,286.5,Bronze
olist_usr_75036,286.5,Bronze
olist_usr_66439,286.5,Bronze
olist_usr_66750,286.5,Bronze
olist_usr_82681,286.5,Bronze
olist_usr_82582,286.5,Bronze
olist_usr_59741,286.5,Bronze
olist_usr_92403,286.5,Bronze
olist_usr_33545,286.5,Bronze
olist_usr_13901,286.5,Bronze
olist_usr_29237,286.5,Bronze
olist_usr_70548,286.5,Bronze
olist_usr_70510,286.5,Bronze
olist_usr_78541,286.5,Bronze
olist_usr_18323,286.5,Bronze
olist_usr_15416,286.5,Bronze
olist_usr_15403,286.5,Bronze
olist_usr_95915,286.5,Bronze
olist_usr_30320,286.5,Bronze
olist_usr_16458,286.5,Bronze
olist_usr_28186,286.5,Bronze
olist_usr_16068,286.5,Bronze
olist_usr_41411,286.5,Bronze
olist_usr_61363,286.5,Bronze
olist_usr_95482,286.5,Bronze
olist_usr_32744,286.5,Bronze
olist_usr_95930,286.5,Bronze
olist_usr_74697,286.5,Bronze
olist_usr_19305,286.5,Bronze
olist_usr_74642,286.5,Bronze
olist_usr_95083,286.5,Bronze
olist_usr_16476,286.5,Bronze
olist_usr_74547,286.5,Bronze
olist_usr_76684,286.5,Bronze
olist_usr_76543,286.5,Bronze
olist_usr_94536,286.5,Bronze
olist_usr_23764,286.5,Bronze
olist_usr_12520,286.5,Bronze
olist_usr_67840,286.5,Bronze
olist_usr_13400,286.5,Bronze
olist_usr_17534,286.5,Bronze
olist_usr_83568,286.5,Bronze
olist_usr_36011,286.5,Bronze
olist_usr_26832,286.5,Bronze
olist_usr_29309,286.5,Bronze
olist_usr_20624,286.5,Bronze
olist_usr_74202,286.5,Bronze
olist_usr_74179,286.5,Bronze
olist_usr_49025,286.5,Bronze
olist_usr_37488,286.5,Bronze
olist_usr_45848,286.5,Bronze
olist_usr_79131,286.5,Bronze
olist_usr_13055,286.5,Bronze
olist_usr_46445,286.5,Bronze
olist_usr_69570,286.5,Bronze
olist_usr_93605,286.5,Bronze
olist_usr_39472,286.5,Bronze
olist_usr_14485,286.5,Bronze
olist_usr_50996,286.5,Bronze
olist_usr_61209,286.5,Bronze
olist_usr_24867,286.5,Bronze
olist_usr_77002,286.5,Bronze
olist_usr_55602,286.5,Bronze
olist_usr_60773,286.5,Bronze
olist_usr_12878,286.5,Bronze
olist_usr_46108,286.5,Bronze
olist_usr_89029,286.5,Bronze
olist_usr_45911,286.5,Bronze
olist_usr_20879,286.5,Bronze
olist_usr_60154,286.5,Bronze
olist_usr_41362,286.5,Bronze
olist_usr_46555,286.5,Bronze
olist_usr_80561,286.5,Bronze
olist_usr_86579,286.5,Bronze
olist_usr_86553,286.5,Bronze
olist_usr_36378,286.5,Bronze
olist_usr_62872,286.5,Bronze
olist_usr_98576,286.5,Bronze
olist_usr_11233,286.5,Bronze
olist_usr_23369,286.5,Bronze
olist_usr_64462,286.5,Bronze
olist_usr_40706,286.5,Bronze
olist_usr_81120,286.5,Bronze
olist_usr_29417,286.5,Bronze
olist_usr_29579,286.5,Bronze
olist_usr_38612,286.5,Bronze
olist_usr_38460,286.5,Bronze
olist_usr_80674,259.8,Bronze
olist_usr_80847,259.8,Bronze
olist_usr_81739,259.8,Bronze
olist_usr_63651,259.8,Bronze
olist_usr_10599,259.8,Bronze
olist_usr_53639,259.8,Bronze
olist_usr_98719,259.8,Bronze
olist_usr_63270,259.8,Bronze
olist_usr_63408,259.8,Bronze
olist_usr_98792,259.8,Bronze
olist_usr_64470,259.8,Bronze
olist_usr_11206,259.8,Bronze
olist_usr_53162,259.8,Bronze
olist_usr_53163,259.8,Bronze
olist_usr_62900,259.8,Bronze
olist_usr_86434,259.8,Bronze
olist_usr_23194,259.8,Bronze
olist_usr_46636,259.8,Bronze
olist_usr_83285,259.8,Bronze
olist_usr_34774,259.8,Bronze
olist_usr_34807,259.8,Bronze
olist_usr_83442,259.8,Bronze
olist_usr_94008,259.8,Bronze
olist_usr_20910,259.8,Bronze
olist_usr_20932,259.8,Bronze
olist_usr_45925,259.8,Bronze
olist_usr_48662,259.8,Bronze
olist_usr_73778,259.8,Bronze
olist_usr_13051,259.8,Bronze
olist_usr_68479,259.8,Bronze
olist_usr_60699,259.8,Bronze
olist_usr_60756,259.8,Bronze
olist_usr_55952,259.8,Bronze
olist_usr_31637,259.8,Bronze
olist_usr_57905,259.8,Bronze
olist_usr_61175,259.8,Bronze
olist_usr_92901,259.8,Bronze
olist_usr_93087,259.8,Bronze
olist_usr_58095,259.8,Bronze
olist_usr_39469,259.8,Bronze
olist_usr_73565,259.8,Bronze
olist_usr_73649,259.8,Bronze
olist_usr_93795,259.8,Bronze
olist_usr_69736,259.8,Bronze
olist_usr_69783,259.8,Bronze
olist_usr_46389,259.8,Bronze
olist_usr_29887,259.8,Bronze
olist_usr_94067,259.8,Bronze
olist_usr_94147,259.8,Bronze
olist_usr_52179,259.8,Bronze
olist_usr_79005,259.8,Bronze
olist_usr_35406,259.8,Bronze
olist_usr_33746,259.8,Bronze
olist_usr_33838,259.8,Bronze
olist_usr_74390,259.8,Bronze
olist_usr_37462,259.8,Bronze
olist_usr_20687,259.8,Bronze
olist_usr_20716,259.8,Bronze
olist_usr_14054,259.8,Bronze
olist_usr_85324,259.8,Bronze
olist_usr_50875,259.8,Bronze
olist_usr_55447,259.8,Bronze
olist_usr_17564,259.8,Bronze
olist_usr_78901,259.8,Bronze
olist_usr_57510,259.8,Bronze
olist_usr_45701,259.8,Bronze
olist_usr_50831,259.8,Bronze
olist_usr_76896,259.8,Bronze
olist_usr_76911,259.8,Bronze
olist_usr_79260,259.8,Bronze
olist_usr_79327,259.8,Bronze
olist_usr_79401,259.8,Bronze
olist_usr_79503,259.8,Bronze
olist_usr_16505,259.8,Bronze
olist_usr_95187,259.8,Bronze
olist_usr_95223,259.8,Bronze
olist_usr_45271,259.8,Bronze
olist_usr_57259,259.8,Bronze
olist_usr_88346,259.8,Bronze
olist_usr_95322,259.8,Bronze
olist_usr_41428,259.8,Bronze
olist_usr_58429,259.8,Bronze
olist_usr_72248,259.8,Bronze
olist_usr_72582,259.8,Bronze
olist_usr_72761,259.8,Bronze
olist_usr_72876,259.8,Bronze
olist_usr_73118,259.8,Bronze
olist_usr_14137,259.8,Bronze
olist_usr_89712,259.8,Bronze
olist_usr_60294,259.8,Bronze
olist_usr_28204,259.8,Bronze
olist_usr_92667,259.8,Bronze
olist_usr_37328,259.8,Bronze
