id_pedido,id_cliente,data_compra,produto_categoria,quantidade,preco_unitario,regiao_entrega
olist_ord_00270,olist_usr_40373,2026-03-21 00:00:00,relogios_presentes,1,420.0,Sul
olist_ord_00271,olist_usr_42669,2026-01-13 00:00:00,moveis_decoracao,3,189.9,Centro-Oeste
olist_ord_00272,olist_usr_65277,2026-02-27 00:00:00,informatica_acessorios,4,389.0,Sudeste
olist_ord_00273,olist_usr_82170,2026-03-25 00:00:00,utilidades_domesticas,1,59.9,Centro-Oeste
olist_ord_00274,olist_usr_65120,2026-03-09 00:00:00,automotivo,4,249.0,Sudeste
olist_ord_00275,olist_usr_76376,2026-03-25 00:00:00,   moveis_decoracao   ,2,189.9,Sul
olist_ord_00276,,2026-03-27 00:00:00,   automotivo   ,4,249.0,Sul
olist_ord_00277,olist_usr_44229,2026-06-06 00:00:00,cama_mesa_banho,5,95.5,Sudeste
olist_ord_00278,olist_usr_96854,2026-05-24 00:00:00,cama_mesa_banho,4,95.5,Sul
olist_ord_00279,olist_usr_25405,2026-03-04 00:00:00,beleza_saude,1,129.9,  Nordeste 
olist_ord_00280,olist_usr_25847,2026-06-24 00:00:00,automotivo,1,249.0,Nordeste
olist_ord_00281,olist_usr_33547,2026-02-12 00:00:00,utilidades_domesticas,4,59.9,Centro-Oeste
olist_ord_00282,olist_usr_16575,2026-05-31 00:00:00,relogios_presentes,1,420.0,Nordeste
olist_ord_00283,olist_usr_14843,2026-06-07 00:00:00,moveis_decoracao,1,189.9,Nordeste
olist_ord_00284,olist_usr_17739,2026-01-30 00:00:00,informatica_acessorios,4,389.0,  Norte 
olist_ord_00285,olist_usr_24852,2026-03-08 00:00:00,utilidades_domesticas,3,59.9,Norte
olist_ord_00286,olist_usr_61661,2026-01-24 00:00:00,utilidades_domesticas,3,0.0,  Norte 
olist_ord_00287,olist_usr_19157,2026-04-11 00:00:00,   cama_mesa_banho   ,2,95.5,Norte
olist_ord_00288,olist_usr_97942,2026-04-16 00:00:00,automotivo,1,249.0,  Sul 
olist_ord_00289,olist_usr_82968,2026-04-11 00:00:00,beleza_saude,4,129.9,Centro-Oeste
olist_ord_00290,olist_usr_28837,2026-01-08 00:00:00,   beleza_saude   ,97,0.0,Centro-Oeste
olist_ord_00291,olist_usr_90684,2026-06-21 00:00:00,moveis_decoracao,5,189.9,Nordeste
olist_ord_00292,olist_usr_86730,2026-04-06 00:00:00,cama_mesa_banho,1,95.5,Centro-Oeste
olist_ord_00293,olist_usr_24819,2026-06-11 00:00:00,utilidades_domesticas,1,59.9,Nordeste
olist_ord_00294,olist_usr_82161,2026-02-04 00:00:00,relogios_presentes,3,420.0,Centro-Oeste
olist_ord_00295,olist_usr_17404,2026-04-06 00:00:00,cama_mesa_banho,4,95.5,Sudeste
olist_ord_00296,olist_usr_24674,2026-02-19 00:00:00,moveis_decoracao,1,189.9,Sudeste
olist_ord_00297,olist_usr_86043,2026-05-25 00:00:00,   moveis_decoracao   ,3,189.9,Centro-Oeste
olist_ord_00298,olist_usr_95923,2026-01-02 00:00:00,   cama_mesa_banho   ,2,95.5,Sul
olist_ord_00299,olist_usr_28697,2026-02-13 00:00:00,moveis_decoracao,3,189.9,Nordeste
olist_ord_00300,olist_usr_95083,2026-04-12 00:00:00,cama_mesa_banho,3,95.5,Centro-Oeste
olist_ord_00301,olist_usr_70663,2026-06-26 00:00:00,informatica_acessorios,3,389.0,Nordeste
olist_ord_00302,olist_usr_33570,2026-05-10 00:00:00,cama_mesa_banho,1,95.5,Norte
olist_ord_00303,olist_usr_38037,2026-03-13 00:00:00,automotivo,1,249.0,Centro-Oeste
olist_ord_00304,olist_usr_47982,2026-04-20 00:00:00,cama_mesa_banho,2,95.5,  Sul 
olist_ord_00305,olist_usr_78524,2026-05-17 00:00:00,moveis_decoracao,5,189.9,Norte
olist_ord_00306,olist_usr_15156,2026-05-09 00:00:00,automotivo,5,249.0,Centro-Oeste
olist_ord_00307,olist_usr_48280,2026-04-13 00:00:00,moveis_decoracao,5,189.9,Sudeste
olist_ord_00308,olist_usr_85324,2026-05-17 00:00:00,beleza_saude,2,129.9,Centro-Oeste
olist_ord_00309,olist_usr_70706,2026-05-22 00:00:00,beleza_saude,5,129.9,Sudeste
olist_ord_00310,olist_usr_89721,2026-01-27 00:00:00,automotivo,5,249.0,Sudeste
olist_ord_00311,olist_usr_94270,2026-05-17 00:00:00,informatica_acessorios,3,389.0,Centro-Oeste
olist_ord_00312,olist_usr_19971,2026-06-13 00:00:00,beleza_saude,66,129.9,Centro-Oeste
olist_ord_00313,olist_usr_63140,2026-04-03 00:00:00,   cama_mesa_banho   ,1,95.5,Sudeste
olist_ord_00314,olist_usr_53408,2026-04-10 00:00:00,moveis_decoracao,3,189.9,Nordeste
olist_ord_00315,olist_usr_62022,2026-05-11 00:00:00,beleza_saude,3,129.9,Norte
olist_ord_00316,olist_usr_16487,2026-04-27 00:00:00,beleza_saude,3,129.9,Sul
olist_ord_00317,olist_usr_30997,2026-05-31 00:00:00,informatica_acessorios,1,389.0,Centro-Oeste
olist_ord_00318,olist_usr_56456,2026-05-02 00:00:00,automotivo,5,249.0,Norte
olist_ord_00319,olist_usr_87988,2026-04-20 00:00:00,automotivo,3,249.0,Norte
olist_ord_00320,olist_usr_90908,2026-03-14 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_00321,olist_usr_69416,2026-01-30 00:00:00,informatica_acessorios,3,389.0,Norte
olist_ord_00322,olist_usr_54767,2026-01-19 00:00:00,cama_mesa_banho,65,95.5,Centro-Oeste
olist_ord_00323,olist_usr_88970,2026-04-12 00:00:00,automotivo,3,249.0,Norte
olist_ord_00324,olist_usr_87952,2026-03-08 00:00:00,   moveis_decoracao   ,1,189.9,Centro-Oeste
olist_ord_00325,olist_usr_94784,2026-02-19 00:00:00,informatica_acessorios,3,389.0,Centro-Oeste
olist_ord_00326,olist_usr_38194,2026-02-17 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_00327,olist_usr_43785,2026-01-03 00:00:00,moveis_decoracao,2,189.9,Nordeste
olist_ord_00328,olist_usr_68676,2026-03-07 00:00:00,moveis_decoracao,5,189.9,  Sul 
olist_ord_00329,olist_usr_18373,2026-06-04 00:00:00,beleza_saude,3,129.9,Sudeste
olist_ord_00330,olist_usr_40283,2026-04-16 00:00:00,informatica_acessorios,4,389.0,Sul
olist_ord_00331,olist_usr_65911,2026-04-21 00:00:00,beleza_saude,4,129.9,Centro-Oeste
olist_ord_00332,olist_usr_36414,2026-02-09 00:00:00,utilidades_domesticas,2,59.9,Sudeste
olist_ord_00333,olist_usr_24378,2026-05-05 00:00:00,   moveis_decoracao   ,1,189.9,Norte
olist_ord_00334,olist_usr_93872,2026-01-18 00:00:00,relogios_presentes,3,420.0,Norte
olist_ord_00335,olist_usr_14700,2026-06-04 00:00:00,relogios_presentes,4,420.0,Sul
olist_ord_00336,olist_usr_74143,2026-05-19 00:00:00,cama_mesa_banho,2,95.5,Centro-Oeste
olist_ord_00337,olist_usr_73229,2026-06-16 00:00:00,automotivo,5,249.0,Sul
olist_ord_00338,olist_usr_23901,2026-01-19 00:00:00,beleza_saude,4,129.9,Nordeste
olist_ord_00339,olist_usr_32597,2026-03-30 00:00:00,beleza_saude,2,129.9,Norte
olist_ord_00340,olist_usr_43428,2026-05-15 00:00:00,cama_mesa_banho,1,95.5,Sudeste
olist_ord_00341,olist_usr_45687,2026-02-26 00:00:00,cama_mesa_banho,1,95.5,Sudeste
olist_ord_00342,olist_usr_39493,2026-05-10 00:00:00,   cama_mesa_banho   ,4,95.5,Sudeste
olist_ord_00343,olist_usr_61224,2026-02-07 00:00:00,moveis_decoracao,4,189.9,Norte
olist_ord_00344,olist_usr_41852,2026-05-13 00:00:00,utilidades_domesticas,3,59.9,  Centro-Oeste 
olist_ord_00345,olist_usr_20932,2026-03-23 00:00:00,beleza_saude,2,129.9,Norte
olist_ord_00346,olist_usr_98545,2026-02-05 00:00:00,moveis_decoracao,4,189.9,Norte
olist_ord_00347,olist_usr_74202,2026-03-29 00:00:00,cama_mesa_banho,3,95.5,Sudeste
olist_ord_00348,olist_usr_43583,2026-04-29 00:00:00,beleza_saude,3,129.9,Norte
olist_ord_00349,,2026-03-26 00:00:00,moveis_decoracao,4,189.9,Sudeste
olist_ord_00350,olist_usr_39865,2026-05-28 00:00:00,utilidades_domesticas,-2,59.9,Centro-Oeste
olist_ord_00351,olist_usr_22289,2026-05-13 00:00:00,moveis_decoracao,2,189.9,Nordeste
olist_ord_00352,olist_usr_80270,2026-01-24 00:00:00,utilidades_domesticas,2,59.9,Sudeste
olist_ord_00353,olist_usr_95549,2026-01-30 00:00:00,   cama_mesa_banho   ,1,95.5,Sul
olist_ord_00354,olist_usr_45521,2026-01-28 00:00:00,utilidades_domesticas,4,59.9,  Nordeste 
olist_ord_00355,olist_usr_16505,2026-06-28 00:00:00,beleza_saude,2,129.9,Centro-Oeste
olist_ord_00356,olist_usr_54327,2026-04-19 00:00:00,cama_mesa_banho,4,95.5,  Nordeste 
olist_ord_00357,olist_usr_75519,2026-05-15 00:00:00,beleza_saude,4,129.9,Sudeste
olist_ord_00358,olist_usr_80221,2026-06-19 00:00:00,   relogios_presentes   ,3,420.0,Centro-Oeste
olist_ord_00359,olist_usr_28409,2026-02-04 00:00:00,informatica_acessorios,1,389.0,Sul
olist_ord_00360,olist_usr_29517,2026-04-29 00:00:00,utilidades_domesticas,4,59.9,Sudeste
olist_ord_00361,olist_usr_54533,2026-02-03 00:00:00,informatica_acessorios,5,389.0,Sudeste
olist_ord_00362,olist_usr_40475,2026-04-13 00:00:00,informatica_acessorios,1,389.0,Centro-Oeste
olist_ord_00363,olist_usr_25327,2026-04-27 00:00:00,utilidades_domesticas,2,59.9,  Centro-Oeste 
olist_ord_00364,olist_usr_65344,2026-03-17 00:00:00,cama_mesa_banho,3,95.5,Nordeste
olist_ord_00365,olist_usr_13671,2026-02-23 00:00:00,relogios_presentes,2,420.0,Sul
olist_ord_00366,olist_usr_80477,2026-01-29 00:00:00,beleza_saude,2,129.9,Nordeste
olist_ord_00367,olist_usr_88002,2026-05-18 00:00:00,moveis_decoracao,1,189.9,Nordeste
olist_ord_00368,olist_usr_60756,2026-01-27 00:00:00,   beleza_saude   ,2,129.9,Sudeste
olist_ord_00369,olist_usr_93822,2026-01-13 00:00:00,moveis_decoracao,4,189.9,Centro-Oeste
olist_ord_00370,olist_usr_54959,2026-02-11 00:00:00,beleza_saude,2,129.9,Sudeste
olist_ord_00371,olist_usr_80124,2026-06-14 00:00:00,utilidades_domesticas,3,59.9,Sul
olist_ord_00372,olist_usr_38080,2026-01-21 00:00:00,relogios_presentes,3,420.0,Nordeste
olist_ord_00373,olist_usr_34544,2026-05-11 00:00:00,moveis_decoracao,5,189.9,Sul
olist_ord_00374,olist_usr_86347,2026-05-16 00:00:00,automotivo,3,249.0,Centro-Oeste
olist_ord_00375,olist_usr_28733,2026-03-11 00:00:00,   cama_mesa_banho   ,2,95.5,Centro-Oeste
olist_ord_00376,olist_usr_64211,2026-05-25 00:00:00,beleza_saude,3,129.9,Norte
olist_ord_00377,olist_usr_50696,2026-01-10 00:00:00,beleza_saude,1,129.9,Sul
olist_ord_00378,olist_usr_58093,2026-05-21 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_00379,olist_usr_57042,2026-04-16 00:00:00,cama_mesa_banho,4,95.5,Sul
olist_ord_00380,olist_usr_63516,2026-01-12 00:00:00,cama_mesa_banho,1,95.5,Nordeste
olist_ord_00381,olist_usr_47487,2026-05-08 00:00:00,utilidades_domesticas,5,59.9,Centro-Oeste
olist_ord_00382,olist_usr_50849,2026-05-31 00:00:00,automotivo,4,249.0,Centro-Oeste
olist_ord_00383,olist_usr_24550,2026-05-08 00:00:00,utilidades_domesticas,95,59.9,Sul
olist_ord_00384,olist_usr_86400,2026-06-29 00:00:00,utilidades_domesticas,2,59.9,Sul
olist_ord_00385,olist_usr_94597,2026-03-02 00:00:00,utilidades_domesticas,2,59.9,Sul
olist_ord_00386,olist_usr_59699,2026-01-26 00:00:00,utilidades_domesticas,4,59.9,Nordeste
olist_ord_00387,olist_usr_88160,2026-01-15 00:00:00,utilidades_domesticas,4,59.9,Nordeste
olist_ord_00388,olist_usr_78897,2026-01-22 00:00:00,relogios_presentes,4,420.0,Sudeste
olist_ord_00389,olist_usr_23707,2026-03-30 00:00:00,cama_mesa_banho,1,95.5,Sul
olist_ord_00390,olist_usr_11924,2026-03-06 00:00:00,utilidades_domesticas,1,59.9,Sudeste
olist_ord_00391,olist_usr_88183,2026-06-03 00:00:00,cama_mesa_banho,2,95.5,Norte
olist_ord_00392,olist_usr_39018,2026-01-21 00:00:00,cama_mesa_banho,3,95.5,Nordeste
olist_ord_00393,olist_usr_97163,2026-06-01 00:00:00,informatica_acessorios,2,389.0,Centro-Oeste
olist_ord_00394,olist_usr_31031,2026-01-16 00:00:00,   relogios_presentes   ,5,420.0,Norte
olist_ord_00395,,2026-06-09 00:00:00,utilidades_domesticas,1,59.9,Centro-Oeste
olist_ord_00396,olist_usr_78237,2026-01-16 00:00:00,beleza_saude,4,129.9,Norte
olist_ord_00397,olist_usr_59573,2026-02-11 00:00:00,moveis_decoracao,1,189.9,Sudeste
olist_ord_00398,olist_usr_26719,2026-06-09 00:00:00,automotivo,4,249.0,Sudeste
olist_ord_00399,olist_usr_19718,2026-06-27 00:00:00,beleza_saude,5,129.9,Nordeste
olist_ord_00400,olist_usr_10056,2026-02-10 00:00:00,relogios_presentes,5,420.0,Centro-Oeste
olist_ord_00401,olist_usr_25352,2026-04-18 00:00:00,moveis_decoracao,1,189.9,Norte
olist_ord_00402,olist_usr_57820,2026-05-05 00:00:00,relogios_presentes,4,420.0,Sul
olist_ord_00403,olist_usr_78683,2026-06-01 00:00:00,cama_mesa_banho,5,95.5,  Sul 
olist_ord_00404,olist_usr_79073,2026-01-13 00:00:00,moveis_decoracao,2,189.9,Nordeste
olist_ord_00405,olist_usr_98348,2026-03-20 00:00:00,cama_mesa_banho,2,95.5,Centro-Oeste
olist_ord_00406,olist_usr_10721,2026-05-18 00:00:00,   beleza_saude   ,4,129.9,Sul
olist_ord_00407,olist_usr_92305,2026-02-11 00:00:00,beleza_saude,1,129.9,Nordeste
olist_ord_00408,olist_usr_61969,2026-06-18 00:00:00,moveis_decoracao,5,189.9,Nordeste
olist_ord_00409,olist_usr_50194,2026-05-01 00:00:00,moveis_decoracao,1,189.9,Centro-Oeste
olist_ord_00410,olist_usr_56556,2026-05-11 00:00:00,utilidades_domesticas,2,59.9,Sul
olist_ord_00411,olist_usr_56775,2026-01-16 00:00:00,relogios_presentes,5,420.0,Sul
olist_ord_00412,olist_usr_89882,2026-02-13 00:00:00,utilidades_domesticas,1,59.9,Sul
olist_ord_00413,olist_usr_49883,2026-06-07 00:00:00,relogios_presentes,3,420.0,Sudeste
olist_ord_00414,olist_usr_20911,2026-05-01 00:00:00,utilidades_domesticas,4,59.9,Sul
olist_ord_00415,olist_usr_75795,2026-06-14 00:00:00,   cama_mesa_banho   ,4,95.5,Norte
olist_ord_00416,olist_usr_30872,2026-01-24 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_00417,olist_usr_84327,2026-01-26 00:00:00,beleza_saude,2,129.9,Sudeste
olist_ord_00418,olist_usr_83072,2026-02-27 00:00:00,relogios_presentes,5,420.0,Sudeste
olist_ord_00419,olist_usr_95968,2026-01-09 00:00:00,   relogios_presentes   ,4,420.0,Sudeste
olist_ord_00420,olist_usr_54537,2026-05-06 00:00:00,beleza_saude,3,129.9,Nordeste
olist_ord_00421,olist_usr_95077,2026-01-19 00:00:00,utilidades_domesticas,3,59.9,Norte
olist_ord_00422,olist_usr_26860,2026-01-28 00:00:00,relogios_presentes,2,420.0,Centro-Oeste
olist_ord_00423,olist_usr_80819,2026-05-15 00:00:00,automotivo,2,249.0,Sul
olist_ord_00424,olist_usr_40743,2026-02-14 00:00:00,cama_mesa_banho,1,95.5,Sudeste
olist_ord_00425,olist_usr_52559,2026-05-08 00:00:00,moveis_decoracao,4,189.9,  Centro-Oeste 
olist_ord_00426,olist_usr_82941,2026-04-04 00:00:00,beleza_saude,1,129.9,Nordeste
olist_ord_00427,olist_usr_42205,2026-06-14 00:00:00,   moveis_decoracao   ,3,189.9,Centro-Oeste
olist_ord_00428,olist_usr_99944,2026-01-16 00:00:00,automotivo,5,249.0,Sudeste
olist_ord_00429,olist_usr_27645,2026-01-05 00:00:00,relogios_presentes,5,420.0,Norte
olist_ord_00430,olist_usr_81859,2026-06-06 00:00:00,   relogios_presentes   ,2,420.0,Centro-Oeste
olist_ord_00431,olist_usr_81473,2026-02-21 00:00:00,automotivo,5,249.0,Sudeste
olist_ord_00432,olist_usr_60734,2026-05-31 00:00:00,beleza_saude,52,129.9,Sudeste
olist_ord_00433,,2026-01-06 00:00:00,cama_mesa_banho,5,95.5,Sul
olist_ord_00434,olist_usr_70914,2026-06-13 00:00:00,informatica_acessorios,3,389.0,Sul
olist_ord_00435,olist_usr_27882,2026-06-10 00:00:00,   beleza_saude   ,5,129.9,  Norte 
olist_ord_00436,olist_usr_88539,2026-02-18 00:00:00,informatica_acessorios,5,389.0,Sul
olist_ord_00437,olist_usr_53346,2026-06-18 00:00:00,automotivo,5,249.0,Norte
olist_ord_00438,olist_usr_22979,2026-03-21 00:00:00,utilidades_domesticas,1,59.9,Nordeste
olist_ord_00439,olist_usr_54828,2026-04-08 00:00:00,informatica_acessorios,3,389.0,Nordeste
olist_ord_00440,olist_usr_17228,2026-04-17 00:00:00,cama_mesa_banho,2,95.5,Sul
olist_ord_00441,olist_usr_84836,2026-06-03 00:00:00,utilidades_domesticas,1,59.9,Nordeste
olist_ord_00442,olist_usr_84217,2026-02-06 00:00:00,informatica_acessorios,4,389.0,Centro-Oeste
olist_ord_00443,olist_usr_83803,2026-04-26 00:00:00,automotivo,3,249.0,Centro-Oeste
olist_ord_00444,olist_usr_80908,2026-01-17 00:00:00,utilidades_domesticas,3,59.9,Centro-Oeste
olist_ord_00445,,2026-02-01 00:00:00,automotivo,4,249.0,Nordeste
olist_ord_00446,olist_usr_20920,2026-06-05 00:00:00,informatica_acessorios,4,389.0,Centro-Oeste
olist_ord_00447,olist_usr_92392,2026-01-25 00:00:00,automotivo,4,249.0,Norte
olist_ord_00448,olist_usr_37785,2026-06-24 00:00:00,cama_mesa_banho,2,95.5,Sudeste
olist_ord_00449,olist_usr_92757,2026-01-22 00:00:00,informatica_acessorios,5,389.0,Sul
olist_ord_00450,olist_usr_35178,2026-03-02 00:00:00,informatica_acessorios,3,389.0,Norte
olist_ord_00451,olist_usr_81997,2026-05-06 00:00:00,informatica_acessorios,5,389.0,Centro-Oeste
olist_ord_00452,olist_usr_93401,2026-02-13 00:00:00,beleza_saude,5,129.9,Sudeste
olist_ord_00453,olist_usr_24052,2026-04-12 00:00:00,beleza_saude,4,129.9,  Sul 
olist_ord_00454,olist_usr_82868,2026-01-20 00:00:00,beleza_saude,2,129.9,  Norte 
olist_ord_00455,olist_usr_59383,2026-04-19 00:00:00,cama_mesa_banho,1,95.5,Sul
olist_ord_00456,olist_usr_10327,2026-06-27 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_00457,olist_usr_98301,2026-03-29 00:00:00,automotivo,5,249.0,Centro-Oeste
olist_ord_00458,olist_usr_80775,2026-06-24 00:00:00,relogios_presentes,2,420.0,Norte
olist_ord_00459,olist_usr_85614,2026-02-16 00:00:00,informatica_acessorios,4,389.0,Norte
olist_ord_00460,olist_usr_17038,2026-02-20 00:00:00,   automotivo   ,73,249.0,Sudeste
olist_ord_00461,olist_usr_18048,2026-02-08 00:00:00,informatica_acessorios,4,389.0,Sudeste
olist_ord_00462,olist_usr_24954,2026-01-14 00:00:00,cama_mesa_banho,1,95.5,  Sudeste 
olist_ord_00463,olist_usr_67541,2026-06-24 00:00:00,informatica_acessorios,5,389.0,Sul
olist_ord_00464,olist_usr_55471,2026-01-21 00:00:00,beleza_saude,1,129.9,Centro-Oeste
olist_ord_00465,olist_usr_78315,2026-05-23 00:00:00,relogios_presentes,1,420.0,Sul
olist_ord_00466,olist_usr_23225,2026-04-10 00:00:00,moveis_decoracao,1,189.9,Centro-Oeste
olist_ord_00467,olist_usr_95256,2026-04-07 00:00:00,informatica_acessorios,2,389.0,Norte
olist_ord_00468,olist_usr_23531,2026-01-01 00:00:00,automotivo,2,249.0,Sul
olist_ord_00469,olist_usr_80871,2026-04-19 00:00:00,   beleza_saude   ,5,129.9,Sul
olist_ord_00470,olist_usr_19530,2026-03-23 00:00:00,moveis_decoracao,1,189.9,Sul
olist_ord_00471,olist_usr_69035,2026-05-18 00:00:00,relogios_presentes,3,420.0,Nordeste
olist_ord_00472,olist_usr_34791,2026-05-31 00:00:00,moveis_decoracao,5,189.9,Centro-Oeste
olist_ord_00473,olist_usr_11649,2026-01-18 00:00:00,beleza_saude,1,129.9,Centro-Oeste
olist_ord_00474,olist_usr_23472,2026-02-27 00:00:00,utilidades_domesticas,1,59.9,Sul
olist_ord_00475,olist_usr_78398,2026-05-06 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_00476,olist_usr_37134,2026-03-14 00:00:00,moveis_decoracao,76,189.9,Sul
olist_ord_00477,olist_usr_76453,2026-04-20 00:00:00,cama_mesa_banho,1,95.5,Centro-Oeste
olist_ord_00478,olist_usr_22444,2026-02-21 00:00:00,automotivo,1,249.0,Norte
olist_ord_00479,olist_usr_51121,2026-02-15 00:00:00,automotivo,5,249.0,Nordeste
olist_ord_00480,olist_usr_96057,2026-04-17 00:00:00,moveis_decoracao,-2,189.9,Nordeste
olist_ord_00481,olist_usr_48217,2026-01-13 00:00:00,   informatica_acessorios   ,5,389.0,Sul
olist_ord_00482,olist_usr_32066,2026-04-06 00:00:00,informatica_acessorios,5,389.0,Norte
olist_ord_00483,olist_usr_78347,2026-01-17 00:00:00,automotivo,3,249.0,Centro-Oeste
olist_ord_00484,olist_usr_46189,2026-03-08 00:00:00,automotivo,5,249.0,Sudeste
olist_ord_00485,olist_usr_84826,2026-03-02 00:00:00,utilidades_domesticas,1,59.9,Centro-Oeste
olist_ord_00486,olist_usr_73477,2026-03-06 00:00:00,cama_mesa_banho,5,95.5,Centro-Oeste
olist_ord_00487,olist_usr_45489,2026-05-13 00:00:00,beleza_saude,3,129.9,Norte
olist_ord_00488,olist_usr_37284,2026-06-09 00:00:00,informatica_acessorios,4,389.0,Nordeste
olist_ord_00489,olist_usr_34698,2026-03-30 00:00:00,automotivo,5,249.0,Centro-Oeste
olist_ord_00490,olist_usr_53660,2026-06-22 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_00491,olist_usr_29637,2026-02-25 00:00:00,relogios_presentes,1,420.0,Norte
olist_ord_00492,olist_usr_58024,2026-01-05 00:00:00,utilidades_domesticas,1,59.9,Norte
olist_ord_00493,olist_usr_70405,2026-04-11 00:00:00,   informatica_acessorios   ,2,389.0,Sul
olist_ord_00494,olist_usr_71305,2026-03-28 00:00:00,informatica_acessorios,2,389.0,Sudeste
olist_ord_00495,olist_usr_43556,2026-06-11 00:00:00,utilidades_domesticas,5,59.9,Norte
olist_ord_00496,olist_usr_92176,2026-03-02 00:00:00,beleza_saude,2,129.9,Norte
olist_ord_00497,olist_usr_79561,2026-03-10 00:00:00,moveis_decoracao,4,189.9,  Nordeste 
olist_ord_00498,olist_usr_82277,2026-03-04 00:00:00,informatica_acessorios,3,389.0,Norte
olist_ord_00499,olist_usr_13654,2026-02-13 00:00:00,utilidades_domesticas,2,59.9,Centro-Oeste
olist_ord_00500,olist_usr_50428,2026-01-28 00:00:00,automotivo,2,249.0,Sul
olist_ord_00501,olist_usr_48036,2026-01-13 00:00:00,   utilidades_domesticas   ,4,59.9,Sul
olist_ord_00502,olist_usr_54549,2026-06-20 00:00:00,cama_mesa_banho,1,95.5,Centro-Oeste
olist_ord_00503,olist_usr_75355,2026-01-30 00:00:00,moveis_decoracao,1,189.9,Norte
olist_ord_00504,olist_usr_72119,2026-06-03 00:00:00,   relogios_presentes   ,5,420.0,Sudeste
olist_ord_00505,olist_usr_99096,2026-03-04 00:00:00,beleza_saude,4,129.9,Norte
olist_ord_00506,olist_usr_56257,2026-03-14 00:00:00,relogios_presentes,3,420.0,Sul
olist_ord_00507,olist_usr_25987,2026-02-26 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_00508,olist_usr_30810,2026-03-05 00:00:00,   moveis_decoracao   ,4,189.9,Nordeste
olist_ord_00509,olist_usr_30311,2026-06-26 00:00:00,moveis_decoracao,3,189.9,Nordeste
olist_ord_00510,olist_usr_64478,2026-02-21 00:00:00,relogios_presentes,1,420.0,Norte
olist_ord_00511,olist_usr_44920,2026-03-04 00:00:00,automotivo,3,249.0,Norte
olist_ord_00512,olist_usr_18738,2026-05-21 00:00:00,moveis_decoracao,3,189.9,Sudeste
olist_ord_00513,olist_usr_83424,2026-04-03 00:00:00,utilidades_domesticas,4,59.9,Sudeste
olist_ord_00514,olist_usr_72232,2026-04-17 00:00:00,relogios_presentes,4,420.0,Norte
olist_ord_00515,olist_usr_15474,2026-04-19 00:00:00,moveis_decoracao,3,189.9,Sul
olist_ord_00516,olist_usr_69026,2026-03-29 00:00:00,utilidades_domesticas,2,59.9,Nordeste
olist_ord_00517,olist_usr_76024,2026-02-14 00:00:00,   automotivo   ,4,249.0,Sudeste
olist_ord_00518,olist_usr_60974,2026-04-18 00:00:00,   cama_mesa_banho   ,5,95.5,Sul
olist_ord_00519,olist_usr_34144,2026-02-15 00:00:00,automotivo,5,249.0,Norte
olist_ord_00520,olist_usr_15622,2026-03-18 00:00:00,moveis_decoracao,1,189.9,Centro-Oeste
olist_ord_00521,olist_usr_62273,2026-06-18 00:00:00,relogios_presentes,3,420.0,Sudeste
olist_ord_00522,olist_usr_49214,2026-02-15 00:00:00,informatica_acessorios,2,389.0,Centro-Oeste
olist_ord_00523,olist_usr_67993,2026-05-09 00:00:00,moveis_decoracao,1,189.9,Sul
olist_ord_00524,olist_usr_35223,2026-04-02 00:00:00,informatica_acessorios,3,389.0,Nordeste
olist_ord_00525,olist_usr_31865,2026-01-12 00:00:00,utilidades_domesticas,4,59.9,Sul
